0352-0189	0337-0171	0286-0282	0191-0179	0333-0052	0238-0025	0092-0194	0108-0187	0150-0210	0385-0257	0467-0211	0424-0101	0394-0028	0303-0091	0236-0141	0241-0121	0265-0080	0249-0282	0215-0224	0150-0114	0113-0055	0056-0089	0480-0313	0428-0179	0362-0184	0040-0395	0483-0444	0473-0431	0453-0320	0500-0178	0457-0132	0359-0116	0309-0174	0242-0205	0207-0185	0139-0068	0257-0011	0216-0085	0171-0179	0389-0271	0359-0343	Average	Err
1603361.075	860417.518	1302593.489	1071804.318	664624.497	709374.279	807273.103	886440.573	957855.116	582606.369	565459.228	503212.143	1199960.536	1549075.163	643323.231	322124.385	1085588.670	311295.585	419247.299	947788.343	1070739.949	414183.062	909498.820	554898.835	904573.413	1297859.360	841158.607	723590.549	644003.502	1669945.850	769898.320	665238.438	767329.951	521989.775	809565.353	889533.414	1344069.950	875838.530	799942.839	611006.515	2228151.942	885522.973	60782.603
1551333.476	788389.035	1347409.601	1132359.211	699056.068	712095.362	798253.732	852101.556	825840.946	538530.688	585813.360	447858.776	1193850.440	1553573.279	527350.184	305196.287	910307.123	261282.575	398376.408	976793.174	1132278.998	479715.808	842061.007	581535.830	875104.270	1323141.984	713398.828	751578.830	633467.790	1675226.047	736136.222	632236.824	690845.000	551752.004	804226.539	802293.707	1362583.803	816511.519	680566.896	598553.396	2191563.867	860501.230	61609.334
1571167.764	801422.158	1301165.075	1138284.199	642778.706	748125.029	799770.072	886144.401	989036.504	541230.175	651262.808	449665.119	1082785.832	1559982.633	625687.097	336274.324	1110306.716	307110.609	390763.855	1047337.711	1236332.652	447868.032	947478.288	561329.784	886724.405	1388306.057	728725.744	700937.996	755143.695	1617236.438	815299.064	631235.700	796999.627	484058.126	805008.619	762902.792	1321981.976	850177.978	716573.425	687256.996	2110983.408	883728.331	59748.074
1638443.608	737064.845	1292623.898	996642.888	676801.498	715362.512	837326.878	833917.811	1041752.087	489904.443	625355.446	577469.631	1215128.567	1512872.728	543892.641	252957.358	1059226.252	237286.450	370408.180	1005836.569	1161649.416	336106.185	869038.908	523441.327	880547.978	1444922.784	656515.238	827008.667	663230.019	1631093.291	822137.250	615193.034	712001.265	483144.928	812744.578	806176.340	1371131.150	735071.853	800886.888	552111.422	2101524.406	865023.200	62373.167
1527386.713	721273.618	1239291.290	1039777.605	620871.212	740225.559	766771.543	940570.686	969624.879	465362.250	603136.354	516425.746	1224456.452	1707670.795	589208.543	388840.278	1096662.737	269023.162	514744.351	1005776.409	1157382.684	427773.051	994287.392	485855.213	912523.788	1368783.367	726691.102	738641.346	626339.601	1603427.405	791898.368	587661.352	628664.245	567715.999	797110.692	866058.675	1265553.442	844362.512	1003626.075	585814.903	2242611.937	882192.276	62087.888
1667770.835	776329.269	1303255.249	1094783.894	707401.340	714955.276	837434.857	829447.461	876873.591	520999.448	621937.124	517243.305	1144298.656	1524670.258	633375.236	308347.746	1169976.177	242813.457	433835.327	1056482.030	1212188.440	466566.993	982804.546	477776.805	920157.937	1363430.670	782228.034	775064.367	678163.582	1646687.070	792985.875	575044.721	724727.418	678155.869	781661.913	757985.098	1344773.359	838870.984	907366.996	548123.894	2371485.446	892889.770	64127.353
1586797.023	711331.793	1489097.189	1034807.464	641347.207	725720.830	774714.205	874664.639	841007.435	529208.974	696384.348	449186.924	1165326.889	1564949.689	543275.615	317186.637	1140491.608	276108.158	433266.121	1040116.969	1195798.698	471598.836	872488.081	442006.289	910412.017	1349930.150	801982.109	697612.228	697112.438	1715824.788	801485.403	663044.912	697738.719	549421.190	723366.877	747261.193	1303906.211	847318.065	836267.136	579575.231	2279567.143	878505.059	64152.790
1507097.369	812437.608	1352404.423	1035941.248	709858.644	758375.367	894745.737	911917.560	854174.762	464666.554	672022.634	438944.299	1101822.614	1382069.471	592742.558	335697.405	1157334.865	297103.997	498130.937	958961.134	1265989.988	459685.615	945553.168	515859.625	914845.346	1409449.982	746722.839	695455.724	665648.760	1664997.305	806514.162	591877.179	737941.022	546206.487	790912.669	771649.130	1294124.812	818046.370	725619.020	556635.762	2211975.073	874930.713	60360.940
1559384.118	804766.437	1370273.484	1054416.537	697184.938	634522.903	913507.943	947061.795	829794.538	560655.684	655830.340	516996.495	1167074.614	1544544.652	567916.532	320017.242	1064639.109	280084.888	483573.761	1031538.770	1082298.381	487855.918	970095.361	561638.297	937679.921	1370281.197	719265.199	814705.177	711435.144	1583742.746	879858.452	565932.795	645981.069	514110.358	862475.299	803237.756	1148607.037	906989.068	789953.195	552278.019	2272195.229	882546.351	60507.489
1595551.073	725578.914	1413198.413	1066868.114	615688.197	762219.436	986062.441	896954.689	868423.425	578885.705	547244.632	477605.581	1149052.838	1416456.308	650949.667	345583.698	1128439.556	259817.140	469218.660	1005060.659	1165184.973	405668.108	858907.348	670785.498	959707.735	1316763.482	718597.269	739741.194	653161.704	1696104.650	817096.151	567432.167	682478.133	561550.371	727284.990	773774.783	1257865.303	872935.425	800811.303	640231.933	2335977.166	882461.435	62452.970
1547310.469	779798.496	1340994.077	1053474.030	711168.281	637734.522	1051149.387	847301.096	922721.678	519276.404	665705.835	459929.340	1159042.483	1507165.241	606314.036	294891.960	1209670.976	273820.536	449321.127	987688.304	999499.716	414992.908	895023.399	526830.340	890827.625	1357231.106	749942.170	660735.694	649950.086	1656035.008	763421.094	579237.410	711265.462	543855.619	830754.012	761559.219	1255642.468	770521.516	828336.815	711251.579	2275504.029	874558.428	61834.981
1550856.824	736956.866	1506986.304	1035561.777	724256.936	667597.018	887165.578	896471.867	873695.909	529088.654	550252.632	443951.462	1100580.850	1648146.336	596193.273	314069.116	1129797.012	279592.810	456699.211	987426.068	1144178.336	434418.416	887802.657	568257.439	955794.250	1365389.727	717503.591	631115.380	658943.234	1652434.663	811487.388	574443.121	676455.963	554422.183	902055.948	828429.369	1281528.235	808394.547	762452.364	771621.364	2274253.010	882359.212	63404.153
1570857.709	717006.886	1370011.248	1079842.619	650363.493	720341.909	813571.392	870306.896	922949.978	595110.393	610582.310	549919.438	1124217.558	1545863.544	539966.815	361458.224	1124018.567	248963.659	441213.411	969049.503	1080814.435	478711.599	980722.085	525270.808	881473.517	1418382.970	743074.675	684181.124	655461.667	1598770.404	849479.197	567438.338	705519.412	474643.858	821481.660	814065.013	1275175.956	846593.060	804044.517	889283.518	2163503.085	880090.401	59942.084
1427286.650	798583.840	1396148.453	1086477.187	630854.686	687974.289	852238.844	874698.576	1138506.328	616024.476	654749.003	501334.843	1192016.331	1498239.966	594354.537	303718.511	1144577.860	273866.813	386825.689	1158761.736	1183285.419	407577.803	937149.279	547869.371	900593.598	1344739.422	745499.585	781945.745	640764.117	1801258.153	769434.008	567015.675	650306.418	601660.120	808539.548	776759.645	1240903.269	919280.218	749809.509	928245.600	2250668.749	896842.533	62423.438
1583236.785	749036.685	1313942.132	1086239.632	658701.052	618865.879	823010.341	910047.972	936393.423	577710.271	668232.555	502559.638	1134599.014	1537550.667	594865.126	314991.569	1044962.162	262710.990	518270.653	1085545.479	1176996.385	469110.681	934687.347	469798.664	854899.767	1402912.596	708450.283	683044.254	697445.632	1637644.560	770159.013	583004.351	723752.518	528928.227	792651.139	837576.773	1306301.813	944428.639	746145.920	846480.452	2188387.727	883518.994	60615.492
1493698.658	781611.009	1508838.923	1026053.413	636463.449	658679.456	847271.788	825572.540	899155.928	533674.697	646641.286	483424.132	974912.789	1563931.597	552666.745	268171.666	1210209.331	214206.607	478517.236	1090817.962	1206010.472	475961.207	1012394.009	514150.464	1031028.182	1350155.365	676955.754	798781.288	592120.904	1758947.165	830865.077	567082.005	766287.178	560825.366	868573.054	818237.648	1253910.169	891600.449	797636.706	804957.715	2320742.804	892481.517	64403.361
1671249.317	852791.082	1340185.773	1037864.825	703043.596	621785.953	901735.095	919437.559	902444.674	571698.899	668289.629	447772.393	1110544.271	1451651.448	591351.165	335401.233	1153600.317	303539.574	496441.830	1007289.664	1203974.287	407897.113	968480.297	521028.757	875733.636	1313707.662	723925.285	844849.962	650605.676	1777399.316	811050.842	637225.476	654371.074	542243.640	787662.487	788328.875	1248204.225	820312.397	741407.163	784598.955	2294306.342	889888.580	62500.671
1474900.973	833490.521	1508670.784	975185.822	625110.178	597927.115	803265.522	910503.029	821833.365	608098.782	706856.815	462159.887	1104920.082	1492365.882	609650.602	311357.288	1147103.038	291145.072	494114.100	1063108.885	1015411.264	398177.418	890816.827	395561.229	901506.795	1280008.809	701715.449	675536.595	639901.824	1715846.384	796825.317	591388.186	639298.682	532132.133	847731.472	836358.147	1499615.933	811607.708	777560.235	692637.460	2219547.520	870754.954	62607.313
1468809.387	857156.538	1339019.595	1053389.189	695657.800	715003.095	740028.111	894116.371	891544.917	510926.506	605109.293	479800.649	1168095.791	1398300.330	625495.819	335540.064	1139265.270	297310.700	460601.898	941520.906	1044065.933	379716.012	893647.432	480323.578	869131.462	1325232.158	714180.908	722722.085	669588.468	1872668.068	770006.300	581262.796	729205.482	556808.529	866959.532	672491.574	1416232.636	814712.889	711930.308	707831.715	2167550.773	867877.094	61369.056
1505587.198	799217.834	1296579.032	959434.701	628656.533	685560.176	849412.867	860502.359	902622.069	633324.331	793063.004	446004.614	1143302.160	1622834.403	578807.034	370695.097	1121791.105	271810.575	468598.549	959232.625	1064762.514	419461.716	912610.171	606273.929	834206.271	1276823.415	721537.396	742065.838	630331.757	1749046.989	858483.143	536497.589	717829.072	576224.782	834187.760	732332.259	1365557.866	785984.177	722273.199	643378.763	2135598.102	872256.170	59825.285
1689877.319	843710.007	1339610.397	1084390.098	690644.467	791369.268	1005950.719	847199.287	851617.191	603528.165	668382.183	450331.506	1198299.194	1421923.155	700811.506	336161.717	1125593.525	240095.459	452882.907	901241.474	1132800.384	394291.699	839845.885	474312.206	896908.412	1287121.572	772108.814	664164.813	638018.353	1684524.622	792996.673	597206.738	802739.508	578717.566	758742.497	741001.469	1228197.170	770041.779	829114.267	609906.667	2175834.341	875907.682	60509.587
1511055.588	946506.472	1302681.415	1155989.749	581861.311	647950.923	838280.182	909430.947	896092.396	485508.136	759109.627	428317.576	1065013.952	1538254.076	632138.100	346975.091	1296788.820	281630.537	531670.906	963439.197	1075719.346	463569.791	962646.320	509738.731	877945.673	1229326.326	697434.834	740294.974	646542.562	1663291.229	817381.525	523246.964	743599.146	561487.126	756490.354	657065.934	1223833.256	830700.023	772466.689	623300.750	2293154.047	872876.356	61501.546
1531742.914	992886.744	1386100.191	1055621.280	614299.889	794884.772	807774.437	801343.487	898710.127	595827.686	848856.001	486091.225	1173002.687	1477552.640	590294.508	330497.422	1208719.214	254723.593	474563.644	1054083.343	1094732.990	465457.889	1032667.927	567356.582	942182.666	1262152.088	779732.166	768119.744	775379.050	1983203.577	833007.698	545498.450	771158.595	573414.231	846927.796	729041.970	1285707.041	847787.004	847111.361	723012.087	2431588.368	914215.002	65024.558
2057710.961	1162702.987	1571710.747	1190257.808	637495.424	742181.530	856337.436	886122.805	1370384.549	625377.041	895057.335	522810.419	1284841.662	1695529.274	660013.774	369547.430	1197626.636	311886.387	550994.605	1214263.189	1196079.445	515703.826	1141319.965	754589.915	1001267.494	1369759.810	766857.926	829330.226	781771.435	2192973.770	747392.311	694585.718	815204.967	560487.544	987842.560	1193814.961	1382570.804	998339.708	888135.851	1138564.946	2144673.006	1022051.663	69110.016
2275659.828	1051496.463	1524259.936	1335693.827	631891.289	750785.952	864375.737	847941.261	1519371.550	575973.344	795526.478	484719.886	1232459.274	1633194.263	701932.950	420141.986	1189225.833	310043.023	525540.757	987629.686	1119094.703	502647.565	1036380.879	688307.482	1011547.141	1320903.723	736455.533	746992.787	786409.925	2279594.909	814410.547	585676.072	814555.548	642386.895	973421.129	1158533.437	1177898.785	1044061.305	877202.157	1057111.396	2110138.083	1003453.496	71477.619
1977633.378	1057276.451	1512601.237	1407382.946	667049.408	659119.086	1055308.139	889669.159	1250292.856	601371.661	708880.659	530817.868	1292637.781	1515828.281	658347.804	375618.962	1071028.409	291001.613	511165.603	1170772.140	1171366.027	551512.907	1060321.472	561160.102	950463.149	1629846.899	750500.578	892558.382	721558.992	2073193.675	748896.311	576718.403	790142.930	556609.538	1113800.623	1139795.912	1389580.215	988086.285	849835.529	937733.911	2303257.841	999042.515	70317.194
1788826.630	879426.534	1417193.653	1298642.982	698462.181	723022.885	943409.004	876273.534	1111167.467	662353.843	597266.898	507793.558	1322008.199	1656613.469	686268.213	341326.221	1148469.749	285457.638	582518.443	968680.830	1156443.263	582820.786	1268857.614	538202.122	951427.252	1417759.774	728676.382	813452.615	680511.364	2041271.856	829745.176	589136.043	810265.677	583133.926	1006123.486	1084209.618	1377799.654	1086671.550	910149.782	1001431.006	2221673.173	979876.684	66333.267
1812677.754	902001.958	1556774.100	1364840.574	710703.969	734558.179	1128414.875	932905.686	1108426.330	646348.199	556091.237	553016.907	1332443.645	1731181.013	632347.888	328879.272	1354454.490	233235.677	529613.126	968830.459	1197049.717	495710.654	1162942.085	613391.319	1020859.600	1382786.763	766530.903	688494.133	712215.682	2139528.555	805951.126	643738.181	757182.965	552259.508	1007841.902	1144673.499	1346499.488	1085102.763	813816.660	1022820.199	2116127.859	990079.729	68928.611
1693648.888	854970.725	1370464.762	1366025.263	698531.597	798108.731	1063010.161	873786.920	1093910.803	635901.956	585219.473	527317.791	1238535.434	1755903.686	752694.104	381766.079	1176752.660	337662.632	503495.975	1107365.046	875624.114	630489.099	1135765.192	549023.209	917473.875	1156882.893	763337.795	721483.406	785342.471	1739965.915	782252.715	657328.170	645317.766	660601.490	975130.290	1032677.183	1454480.510	977581.424	839495.723	873492.291	2153186.417	954683.040	61198.946
1647868.674	821507.884	1558717.730	1389023.350	677773.313	795153.178	932887.175	877470.563	990474.174	561124.623	670802.466	489063.746	1202556.671	1744076.848	637530.903	382691.618	1214823.140	273134.095	463731.760	936418.104	1118972.840	588352.420	1091579.989	630939.527	987868.784	1259117.865	722023.304	759117.340	733208.435	1823373.893	847307.267	718631.206	669517.510	568883.720	917751.537	870465.780	1384380.232	1059303.380	827312.552	793251.196	2293470.272	949552.660	65032.590
1587569.847	813816.660	1301067.893	1360414.958	685338.047	754029.964	920324.534	971952.608	958789.910	652678.882	596051.357	506459.240	1227712.805	1544253.108	618733.218	456970.702	1213135.575	294361.318	582962.702	1155793.843	1071853.681	565650.506	1095155.652	531175.743	939891.958	1323231.453	681560.308	780009.827	753317.300	1976595.233	763024.655	729865.699	727956.005	565035.023	994561.969	813248.996	1395776.695	1012881.459	913700.764	770560.080	2374134.029	950770.834	64319.074
1737777.017	862487.639	1588691.291	1309601.357	645195.904	841528.822	885616.844	894375.522	946497.217	551941.740	653391.546	594717.039	1080897.733	1624252.019	699913.734	438402.859	1212264.026	293755.090	555603.787	1117735.704	1156636.083	520714.074	1181898.654	571964.220	918103.242	1288787.541	722990.491	763964.076	755908.807	1739845.595	750617.813	792068.050	706281.438	541816.350	918539.787	737816.074	1482143.311	907336.145	907894.553	747265.821	2251059.018	948738.976	63478.545
1875802.558	832012.745	1413161.391	1331589.064	631840.385	785936.358	887700.848	952488.536	997735.023	572275.818	625782.736	556890.285	1212003.333	1615956.110	795603.607	471254.845	1247684.381	308631.577	487892.940	1148239.907	1052894.026	520748.011	1092178.504	688477.164	969826.955	1151065.884	679519.495	700584.749	670379.804	1794591.191	706455.748	802420.197	705730.743	655065.228	951532.146	770859.337	1568526.895	1097106.996	1011599.588	667280.793	2286860.385	958394.787	64847.956
